date,country,region,disease,risk_score,prediction,shap_Growth Rate,shap_AI Anomaly Signal,shap_Disease Severity,shap_Healthcare Access Risk,shap_Case Volume,top_factor,top_factor_value,second_factor
2024-03-01,Senegal,Thiès,Malaria,39.5,39.47165010025728,0.136,10.711,0.2,-0.816,-0.359,AI Anomaly Signal,10.711,Healthcare Access Risk
2024-07-17,Senegal,Thiès,Malaria,41.0,41.000650100257275,2.139,10.236,0.2,-0.816,-0.358,AI Anomaly Signal,10.236,Growth Rate
2024-07-29,Senegal,Thiès,Malaria,37.2,37.19265010025728,-2.122,10.686,0.2,-0.816,-0.355,AI Anomaly Signal,10.686,Growth Rate
2024-07-30,Senegal,Thiès,Malaria,38.2,38.24665010025728,-0.072,9.686,0.2,-0.816,-0.351,AI Anomaly Signal,9.686,Healthcare Access Risk
2024-09-03,Senegal,Thiès,Malaria,43.8,43.77865010025728,1.616,13.536,0.2,-0.816,-0.357,AI Anomaly Signal,13.536,Growth Rate
2024-10-01,Senegal,Thiès,Malaria,39.7,39.73365010025728,0.674,10.436,0.2,-0.816,-0.36,AI Anomaly Signal,10.436,Healthcare Access Risk
2024-11-23,Senegal,Thiès,Malaria,35.4,35.402650100257276,-0.409,7.186,0.2,-0.816,-0.358,AI Anomaly Signal,7.186,Healthcare Access Risk
2023-02-03,Senegal,Thiès,Malnutrition,38.9,38.90465010025728,-0.571,12.761,-2.8,-0.816,0.731,AI Anomaly Signal,12.761,Disease Severity
2023-12-11,Senegal,Thiès,Malnutrition,39.7,39.69165010025728,-0.308,13.311,-2.8,-0.816,0.705,AI Anomaly Signal,13.311,Disease Severity
2023-12-15,Senegal,Thiès,Malnutrition,39.8,39.81965010025728,-0.272,13.361,-2.8,-0.816,0.747,AI Anomaly Signal,13.361,Disease Severity
2024-04-30,Senegal,Thiès,Malnutrition,38.8,38.75465010025728,-0.048,12.136,-2.8,-0.816,0.683,AI Anomaly Signal,12.136,Disease Severity
2024-05-17,Senegal,Thiès,Malnutrition,37.0,37.00565010025728,-0.635,11.011,-2.8,-0.816,0.646,AI Anomaly Signal,11.011,Disease Severity
2024-06-28,Senegal,Thiès,Malnutrition,37.1,37.100650100257276,0.83,9.636,-2.8,-0.816,0.651,AI Anomaly Signal,9.636,Disease Severity
2024-09-07,Senegal,Thiès,Malnutrition,42.8,42.777650100257276,0.25,15.786,-2.8,-0.816,0.758,AI Anomaly Signal,15.786,Disease Severity
2024-12-22,Senegal,Thiès,Malnutrition,37.2,37.17565010025728,-0.497,11.011,-2.8,-0.816,0.678,AI Anomaly Signal,11.011,Disease Severity
2023-06-01,Senegal,Thiès,Meningitis,49.1,49.05465010025728,0.756,14.311,5.2,-0.816,0.004,AI Anomaly Signal,14.311,Disease Severity
2023-09-19,Senegal,Thiès,Meningitis,55.7,55.71165010025728,2.904,17.561,5.2,-0.816,1.263,AI Anomaly Signal,17.561,Disease Severity
2023-09-20,Senegal,Thiès,Meningitis,57.9,57.93665010025728,8.293,13.986,5.2,-0.816,1.674,AI Anomaly Signal,13.986,Growth Rate
2023-11-17,Senegal,Thiès,Meningitis,48.2,48.164650100257276,0.423,13.761,5.2,-0.816,-0.003,AI Anomaly Signal,13.761,Disease Severity
2023-11-19,Senegal,Thiès,Meningitis,49.3,49.26665010025728,5.212,9.961,5.2,-0.816,0.11,AI Anomaly Signal,9.961,Growth Rate
2023-12-05,Senegal,Thiès,Meningitis,50.8,50.79665010025728,0.209,16.261,5.2,-0.816,0.343,AI Anomaly Signal,16.261,Disease Severity
2024-01-03,Senegal,Thiès,Meningitis,45.9,45.92165010025728,2.659,9.311,5.2,-0.816,-0.032,AI Anomaly Signal,9.311,Disease Severity
2024-01-31,Senegal,Thiès,Meningitis,51.6,51.58265010025728,2.014,15.136,5.2,-0.816,0.449,AI Anomaly Signal,15.136,Disease Severity
2024-03-14,Senegal,Thiès,Meningitis,47.3,47.32265010025728,0.031,13.361,5.2,-0.816,-0.053,AI Anomaly Signal,13.361,Disease Severity
2024-04-22,Senegal,Thiès,Meningitis,52.3,52.29565010025728,3.517,14.636,5.2,-0.816,0.159,AI Anomaly Signal,14.636,Disease Severity
2024-06-01,Senegal,Thiès,Meningitis,43.0,43.04165010025728,0.003,9.186,5.2,-0.816,-0.131,AI Anomaly Signal,9.186,Disease Severity
2024-06-03,Senegal,Thiès,Meningitis,45.0,44.95865010025727,2.435,8.536,5.2,-0.816,0.004,AI Anomaly Signal,8.536,Disease Severity
2024-07-03,Senegal,Thiès,Meningitis,51.1,51.12465010025728,1.697,14.811,5.2,-0.816,0.633,AI Anomaly Signal,14.811,Disease Severity
2024-08-17,Senegal,Thiès,Meningitis,56.3,56.26865010025728,3.297,17.661,5.2,-0.816,1.327,AI Anomaly Signal,17.661,Disease Severity
2024-08-18,Senegal,Thiès,Meningitis,56.3,56.30965010025728,7.861,12.961,5.2,-0.816,1.504,AI Anomaly Signal,12.961,Growth Rate
2024-12-29,Senegal,Thiès,Meningitis,52.1,52.06465010025728,2.907,15.036,5.2,-0.816,0.138,AI Anomaly Signal,15.036,Disease Severity
2024-12-30,Senegal,Thiès,Meningitis,48.4,48.372650100257275,5.107,9.186,5.2,-0.816,0.096,AI Anomaly Signal,9.186,Disease Severity
2024-12-31,Senegal,Thiès,Meningitis,51.3,51.32865010025728,8.625,8.561,5.2,-0.816,0.159,Growth Rate,8.625,AI Anomaly Signal
2023-07-21,Senegal,Thiès,Mpox,57.3,57.30665010025728,8.762,16.911,3.2,-0.816,-0.35,AI Anomaly Signal,16.911,Growth Rate
2023-07-22,Senegal,Thiès,Mpox,56.9,56.887650100257275,14.595,10.661,3.2,-0.816,-0.352,Growth Rate,14.595,AI Anomaly Signal
2024-02-17,Senegal,Thiès,Mpox,46.3,46.34665010025728,0.262,14.461,3.2,-0.816,-0.36,AI Anomaly Signal,14.461,Disease Severity
2024-02-28,Senegal,Thiès,Mpox,49.7,49.70665010025728,1.616,16.461,3.2,-0.816,-0.354,AI Anomaly Signal,16.461,Disease Severity
2024-02-29,Senegal,Thiès,Mpox,48.0,48.023650100257285,4.533,11.861,3.2,-0.816,-0.354,AI Anomaly Signal,11.861,Growth Rate
2024-03-01,Senegal,Thiès,Mpox,51.6,51.59665010025728,8.179,11.786,3.2,-0.816,-0.352,AI Anomaly Signal,11.786,Growth Rate
2024-07-03,Senegal,Thiès,Mpox,54.6,54.58565010025728,5.262,17.686,3.2,-0.816,-0.346,AI Anomaly Signal,17.686,Growth Rate
2024-07-04,Senegal,Thiès,Mpox,55.2,55.16665010025728,11.095,12.436,3.2,-0.816,-0.348,AI Anomaly Signal,12.436,Growth Rate
2024-08-19,Senegal,Thiès,Mpox,53.4,53.44965010025728,4.428,17.386,3.2,-0.816,-0.348,AI Anomaly Signal,17.386,Growth Rate
2024-08-20,Senegal,Thiès,Mpox,52.9,52.948650100257275,9.429,11.886,3.2,-0.816,-0.35,AI Anomaly Signal,11.886,Growth Rate
2024-11-14,Senegal,Thiès,Mpox,45.3,45.34665010025728,0.262,13.461,3.2,-0.816,-0.36,AI Anomaly Signal,13.461,Disease Severity
2024-11-29,Senegal,Thiès,Mpox,45.5,45.521650100257276,0.262,13.636,3.2,-0.816,-0.36,AI Anomaly Signal,13.636,Disease Severity
2024-12-20,Senegal,Thiès,Mpox,51.9,51.887650100257275,3.595,16.661,3.2,-0.816,-0.352,AI Anomaly Signal,16.661,Growth Rate
2024-12-21,Senegal,Thiès,Mpox,49.7,49.74465010025728,6.929,11.186,3.2,-0.816,-0.354,AI Anomaly Signal,11.186,Growth Rate
2023-01-18,Senegal,Thiès,Respiratory_Infections,44.7,44.67165010025728,3.031,17.661,-4.8,-0.816,-0.004,AI Anomaly Signal,17.661,Disease Severity
2023-03-09,Senegal,Thiès,Respiratory_Infections,32.8,32.76265010025728,-1.789,10.836,-4.8,-0.816,-0.268,AI Anomaly Signal,10.836,Disease Severity
2023-04-13,Senegal,Thiès,Respiratory_Infections,36.2,36.21165010025727,0.258,12.261,-4.8,-0.816,-0.291,AI Anomaly Signal,12.261,Disease Severity
2023-04-14,Senegal,Thiès,Respiratory_Infections,36.3,36.25065010025728,2.211,10.311,-4.8,-0.816,-0.255,AI Anomaly Signal,10.311,Disease Severity
2023-05-09,Senegal,Thiès,Respiratory_Infections,36.5,36.49465010025728,1.227,11.561,-4.8,-0.816,-0.277,AI Anomaly Signal,11.561,Disease Severity
2023-05-10,Senegal,Thiès,Respiratory_Infections,35.2,35.16065010025728,3.335,8.111,-4.8,-0.816,-0.269,AI Anomaly Signal,8.111,Disease Severity
2023-06-01,Senegal,Thiès,Respiratory_Infections,39.5,39.45265010025728,2.534,13.211,-4.8,-0.816,-0.276,AI Anomaly Signal,13.211,Disease Severity
2023-06-14,Senegal,Thiès,Respiratory_Infections,43.5,43.527650100257276,2.264,17.286,-4.8,-0.816,-0.006,AI Anomaly Signal,17.286,Disease Severity
2023-07-12,Senegal,Thiès,Respiratory_Infections,37.0,36.96865010025728,0.256,12.936,-4.8,-0.816,-0.207,AI Anomaly Signal,12.936,Disease Severity
2023-10-30,Senegal,Thiès,Respiratory_Infections,37.7,37.66565010025728,0.664,13.311,-4.8,-0.816,-0.293,AI Anomaly Signal,13.311,Disease Severity
2023-10-31,Senegal,Thiès,Respiratory_Infections,36.0,35.98465010025728,2.721,9.561,-4.8,-0.816,-0.281,AI Anomaly Signal,9.561,Disease Severity
2024-01-01,Senegal,Thiès,Respiratory_Infections,33.4,33.36365010025728,0.681,9.011,-4.8,-0.816,-0.312,AI Anomaly Signal,9.011,Disease Severity
2024-01-02,Senegal,Thiès,Respiratory_Infections,35.0,35.04565010025728,2.018,9.336,-4.8,-0.816,-0.292,AI Anomaly Signal,9.336,Disease Severity
2024-01-03,Senegal,Thiès,Respiratory_Infections,37.4,37.37965010025728,4.333,9.336,-4.8,-0.816,-0.273,AI Anomaly Signal,9.336,Disease Severity
2024-02-01,Senegal,Thiès,Respiratory_Infections,36.3,36.32765010025728,0.2,12.361,-4.8,-0.816,-0.217,AI Anomaly Signal,12.361,Disease Severity
2024-04-04,Senegal,Thiès,Respiratory_Infections,34.0,33.97765010025728,-0.489,10.786,-4.8,-0.816,-0.303,AI Anomaly Signal,10.786,Disease Severity
2024-04-25,Senegal,Thiès,Respiratory_Infections,41.9,41.90965010025728,3.732,14.436,-4.8,-0.816,-0.242,AI Anomaly Signal,14.436,Disease Severity
2024-04-26,Senegal,Thiès,Respiratory_Infections,38.5,38.54165010025728,6.294,8.511,-4.8,-0.816,-0.247,AI Anomaly Signal,8.511,Growth Rate
2024-06-01,Senegal,Thiès,Respiratory_Infections,34.0,33.95965010025728,0.115,10.161,-4.8,-0.816,-0.3,AI Anomaly Signal,10.161,Disease Severity
2024-06-03,Senegal,Thiès,Respiratory_Infections,40.8,40.76465010025728,3.511,13.486,-4.8,-0.816,-0.216,AI Anomaly Signal,13.486,Disease Severity
2024-06-04,Senegal,Thiès,Respiratory_Infections,41.9,41.94365010025728,7.732,10.411,-4.8,-0.816,-0.183,AI Anomaly Signal,10.411,Growth Rate
2024-06-05,Senegal,Thiès,Respiratory_Infections,51.9,51.92965010025728,14.56,13.461,-4.8,-0.816,-0.075,Growth Rate,14.56,AI Anomaly Signal
2024-07-10,Senegal,Thiès,Respiratory_Infections,32.0,31.999650100257277,-0.769,9.036,-4.8,-0.816,-0.251,AI Anomaly Signal,9.036,Disease Severity
2024-08-02,Senegal,Thiès,Respiratory_Infections,37.2,37.23365010025728,0.557,12.886,-4.8,-0.816,-0.193,AI Anomaly Signal,12.886,Disease Severity
2024-09-27,Senegal,Thiès,Respiratory_Infections,36.7,36.70965010025728,1.438,11.486,-4.8,-0.816,-0.198,AI Anomaly Signal,11.486,Disease Severity
2024-09-28,Senegal,Thiès,Respiratory_Infections,36.1,36.085650100257276,2.853,9.436,-4.8,-0.816,-0.187,AI Anomaly Signal,9.436,Disease Severity
2024-12-27,Senegal,Thiès,Respiratory_Infections,35.7,35.68165010025728,0.235,11.761,-4.8,-0.816,-0.298,AI Anomaly Signal,11.761,Disease Severity
2023-04-01,Senegal,Thiès,Tuberculosis,47.0,47.04065010025728,0.115,16.961,1.2,-0.816,-0.019,AI Anomaly Signal,16.961,Disease Severity
2023-04-02,Senegal,Thiès,Tuberculosis,42.8,42.76465010025728,1.228,11.561,1.2,-0.816,-0.008,AI Anomaly Signal,11.561,Growth Rate
2023-08-01,Senegal,Thiès,Tuberculosis,45.9,45.857650100257274,0.312,15.661,1.2,-0.816,-0.099,AI Anomaly Signal,15.661,Disease Severity
2023-08-02,Senegal,Thiès,Tuberculosis,41.7,41.74865010025728,0.887,10.961,1.2,-0.816,-0.083,AI Anomaly Signal,10.961,Disease Severity
2023-12-31,Senegal,Thiès,Tuberculosis,47.6,47.60765010025728,0.234,17.411,1.2,-0.816,-0.021,AI Anomaly Signal,17.411,Disease Severity
2024-01-03,Senegal,Thiès,Tuberculosis,47.5,47.51365010025728,3.098,14.361,1.2,-0.816,0.071,AI Anomaly Signal,14.361,Growth Rate
2024-02-11,Senegal,Thiès,Tuberculosis,45.4,45.375650100257275,0.838,14.636,1.2,-0.816,-0.082,AI Anomaly Signal,14.636,Disease Severity
2024-03-08,Senegal,Thiès,Tuberculosis,38.4,38.378650100257275,-0.652,9.211,1.2,-0.816,-0.164,AI Anomaly Signal,9.211,Disease Severity
2024-07-03,Senegal,Thiès,Tuberculosis,46.1,46.137650100257275,0.347,15.836,1.2,-0.816,-0.029,AI Anomaly Signal,15.836,Disease Severity
2024-07-04,Senegal,Thiès,Tuberculosis,43.4,43.372650100257275,2.003,11.411,1.2,-0.816,-0.025,AI Anomaly Signal,11.411,Growth Rate
2024-12-25,Senegal,Thiès,Tuberculosis,39.6,39.57565010025728,0.026,9.736,1.2,-0.816,-0.17,AI Anomaly Signal,9.736,Disease Severity
2023-01-19,Senegal,Thiès,Typhoid,34.5,34.527650100257276,-0.98,8.786,-1.8,-0.816,-0.262,AI Anomaly Signal,8.786,Disease Severity
2023-02-02,Senegal,Thiès,Typhoid,43.4,43.43265010025728,-0.25,16.911,-1.8,-0.816,-0.212,AI Anomaly Signal,16.911,Disease Severity
2023-03-01,Senegal,Thiès,Typhoid,39.0,38.99065010025728,1.451,10.861,-1.8,-0.816,-0.305,AI Anomaly Signal,10.861,Disease Severity
2023-03-02,Senegal,Thiès,Typhoid,39.7,39.723650100257274,3.314,9.711,-1.8,-0.816,-0.285,AI Anomaly Signal,9.711,Growth Rate
2023-03-03,Senegal,Thiès,Typhoid,49.1,49.12665010025728,7.879,14.486,-1.8,-0.816,-0.222,AI Anomaly Signal,14.486,Growth Rate
2023-03-04,Senegal,Thiès,Typhoid,48.5,48.54365010025728,11.072,10.711,-1.8,-0.816,-0.223,Growth Rate,11.072,AI Anomaly Signal
2023-06-09,Senegal,Thiès,Typhoid,36.2,36.22065010025728,-2.442,11.936,-1.8,-0.816,-0.257,AI Anomaly Signal,11.936,Growth Rate
2023-09-28,Senegal,Thiès,Typhoid,39.3,39.262650100257275,0.143,12.436,-1.8,-0.816,-0.3,AI Anomaly Signal,12.436,Disease Severity
2023-10-01,Senegal,Thiès,Typhoid,47.2,47.158650100257276,4.387,16.011,-1.8,-0.816,-0.223,AI Anomaly Signal,16.011,Growth Rate
2023-11-03,Senegal,Thiès,Typhoid,39.5,39.46165010025728,0.592,12.111,-1.8,-0.816,-0.225,AI Anomaly Signal,12.111,Disease Severity
2023-12-02,Senegal,Thiès,Typhoid,45.5,45.463650100257276,2.331,16.311,-1.8,-0.816,-0.162,AI Anomaly Signal,16.311,Growth Rate
2024-03-01,Senegal,Thiès,Typhoid,40.3,40.30065010025728,0.41,13.211,-1.8,-0.816,-0.304,AI Anomaly Signal,13.211,Disease Severity
2024-03-02,Senegal,Thiès,Typhoid,42.5,42.45265010025728,2.997,12.736,-1.8,-0.816,-0.264,AI Anomaly Signal,12.736,Growth Rate
2024-03-24,Senegal,Thiès,Typhoid,37.3,37.286650100257276,0.168,10.386,-1.8,-0.816,-0.251,AI Anomaly Signal,10.386,Disease Severity
2024-05-16,Senegal,Thiès,Typhoid,45.4,45.37465010025728,2.656,15.861,-1.8,-0.816,-0.126,AI Anomaly Signal,15.861,Growth Rate
2024-08-19,Senegal,Thiès,Typhoid,44.4,44.366650100257274,0.72,16.911,-1.8,-0.816,-0.248,AI Anomaly Signal,16.911,Disease Severity
2024-10-01,Senegal,Thiès,Typhoid,39.8,39.80765010025728,0.526,12.586,-1.8,-0.816,-0.288,AI Anomaly Signal,12.586,Disease Severity
2024-11-29,Senegal,Thiès,Typhoid,45.4,45.369650100257275,1.415,17.086,-1.8,-0.816,-0.115,AI Anomaly Signal,17.086,Disease Severity
2023-03-22,Senegal,Ziguinchor,Cholera,59.5,59.53265010025728,9.151,17.711,4.2,-0.816,-0.313,AI Anomaly Signal,17.711,Growth Rate
2023-05-09,Senegal,Ziguinchor,Cholera,46.4,46.37065010025728,0.798,12.936,4.2,-0.816,-0.347,AI Anomaly Signal,12.936,Disease Severity
2023-05-30,Senegal,Ziguinchor,Cholera,56.3,56.285650100257286,6.013,17.611,4.2,-0.816,-0.322,AI Anomaly Signal,17.611,Growth Rate
2023-05-31,Senegal,Ziguinchor,Cholera,58.9,58.869650100257275,13.747,12.461,4.2,-0.816,-0.322,Growth Rate,13.747,AI Anomaly Signal
2023-09-18,Senegal,Ziguinchor,Cholera,46.9,46.857650100257274,1.271,12.961,4.2,-0.816,-0.358,AI Anomaly Signal,12.961,Disease Severity
2023-09-19,Senegal,Ziguinchor,Cholera,45.0,45.02065010025728,3.658,8.736,4.2,-0.816,-0.357,AI Anomaly Signal,8.736,Disease Severity
2023-10-03,Senegal,Ziguinchor,Cholera,50.5,50.539650100257276,3.289,14.611,4.2,-0.816,-0.344,AI Anomaly Signal,14.611,Disease Severity
2023-10-05,Senegal,Ziguinchor,Cholera,62.5,62.524650100257276,18.566,11.311,4.2,-0.816,-0.336,Growth Rate,18.566,AI Anomaly Signal
2024-01-17,Senegal,Ziguinchor,Cholera,49.3,49.29965010025728,2.787,13.886,4.2,-0.816,-0.357,AI Anomaly Signal,13.886,Disease Severity
2024-01-18,Senegal,Ziguinchor,Cholera,50.0,50.02865010025728,7.814,9.586,4.2,-0.816,-0.355,AI Anomaly Signal,9.586,Growth Rate
2024-02-09,Senegal,Ziguinchor,Cholera,52.0,52.04465010025728,3.928,15.486,4.2,-0.816,-0.353,AI Anomaly Signal,15.486,Disease Severity
2024-02-10,Senegal,Ziguinchor,Cholera,57.1,57.05365010025728,11.906,12.511,4.2,-0.816,-0.347,AI Anomaly Signal,12.511,Growth Rate
2024-03-14,Senegal,Ziguinchor,Cholera,50.4,50.37365010025728,3.318,14.411,4.2,-0.816,-0.339,AI Anomaly Signal,14.411,Disease Severity
2024-03-15,Senegal,Ziguinchor,Cholera,50.6,50.631650100257275,8.9,9.086,4.2,-0.816,-0.338,AI Anomaly Signal,9.086,Growth Rate
2024-04-05,Senegal,Ziguinchor,Cholera,47.4,47.386650100257285,-0.988,15.711,4.2,-0.816,-0.32,AI Anomaly Signal,15.711,Disease Severity
2024-07-20,Senegal,Ziguinchor,Cholera,48.3,48.291650100257286,2.429,13.236,4.2,-0.816,-0.357,AI Anomaly Signal,13.236,Disease Severity
2024-07-21,Senegal,Ziguinchor,Cholera,50.3,50.250650100257275,7.736,9.886,4.2,-0.816,-0.355,AI Anomaly Signal,9.886,Growth Rate
2024-09-09,Senegal,Ziguinchor,Cholera,53.3,53.33765010025728,5.569,15.136,4.2,-0.816,-0.351,AI Anomaly Signal,15.136,Growth Rate
2024-10-15,Senegal,Ziguinchor,Cholera,48.8,48.80865010025728,2.233,13.936,4.2,-0.816,-0.344,AI Anomaly Signal,13.936,Disease Severity
2024-11-16,Senegal,Ziguinchor,Cholera,53.1,53.05165010025728,3.991,16.411,4.2,-0.816,-0.334,AI Anomaly Signal,16.411,Disease Severity
2023-01-30,Senegal,Ziguinchor,Dengue,37.8,37.75465010025728,0.595,9.536,-0.8,-0.816,-0.36,AI Anomaly Signal,9.536,Healthcare Access Risk
2023-03-01,Senegal,Ziguinchor,Dengue,42.3,42.277650100257276,0.941,13.711,-0.8,-0.816,-0.358,AI Anomaly Signal,13.711,Growth Rate
2023-05-11,Senegal,Ziguinchor,Dengue,45.9,45.872650100257275,2.345,15.886,-0.8,-0.816,-0.342,AI Anomaly Signal,15.886,Growth Rate
2023-05-12,Senegal,Ziguinchor,Dengue,44.7,44.70865010025727,5.981,11.086,-0.8,-0.816,-0.342,AI Anomaly Signal,11.086,Growth Rate
2023-05-13,Senegal,Ziguinchor,Dengue,48.6,48.58365010025727,10.504,10.436,-0.8,-0.816,-0.34,Growth Rate,10.504,AI Anomaly Signal
2023-07-08,Senegal,Ziguinchor,Dengue,45.0,44.95365010025728,2.439,14.886,-0.8,-0.816,-0.355,AI Anomaly Signal,14.886,Growth Rate
2023-08-06,Senegal,Ziguinchor,Dengue,49.6,49.62965010025728,5.711,16.286,-0.8,-0.816,-0.351,AI Anomaly Signal,16.286,Growth Rate
2023-10-01,Senegal,Ziguinchor,Dengue,41.1,41.070650100257275,-0.041,13.486,-0.8,-0.816,-0.358,AI Anomaly Signal,13.486,Healthcare Access Risk
2023-11-10,Senegal,Ziguinchor,Dengue,50.9,50.87665010025728,5.569,17.661,-0.8,-0.816,-0.337,AI Anomaly Signal,17.661,Growth Rate
2023-11-11,Senegal,Ziguinchor,Dengue,50.7,50.71765010025727,10.686,12.386,-0.8,-0.816,-0.338,AI Anomaly Signal,12.386,Growth Rate
2023-12-07,Senegal,Ziguinchor,Dengue,45.5,45.53465010025728,1.908,15.986,-0.8,-0.816,-0.343,AI Anomaly Signal,15.986,Growth Rate
2023-12-09,Senegal,Ziguinchor,Dengue,45.0,44.95965010025728,6.908,10.411,-0.8,-0.816,-0.343,AI Anomaly Signal,10.411,Growth Rate
2024-03-01,Senegal,Ziguinchor,Dengue,42.3,42.31465010025728,1.204,13.486,-0.8,-0.816,-0.359,AI Anomaly Signal,13.486,Growth Rate
2024-03-02,Senegal,Ziguinchor,Dengue,39.9,39.89765010025728,3.487,8.786,-0.8,-0.816,-0.359,AI Anomaly Signal,8.786,Growth Rate
2024-03-25,Senegal,Ziguinchor,Dengue,43.6,43.62965010025728,1.659,14.336,-0.8,-0.816,-0.349,AI Anomaly Signal,14.336,Growth Rate
2024-03-26,Senegal,Ziguinchor,Dengue,41.2,41.17165010025728,4.077,9.461,-0.8,-0.816,-0.35,AI Anomaly Signal,9.461,Growth Rate
2024-03-27,Senegal,Ziguinchor,Dengue,45.6,45.637650100257275,6.588,11.411,-0.8,-0.816,-0.345,AI Anomaly Signal,11.411,Growth Rate
2024-07-22,Senegal,Ziguinchor,Dengue,45.2,45.23365010025728,2.67,14.936,-0.8,-0.816,-0.356,AI Anomaly Signal,14.936,Growth Rate
2024-10-01,Senegal,Ziguinchor,Dengue,39.3,39.311650100257275,-0.4,12.086,-0.8,-0.816,-0.358,AI Anomaly Signal,12.086,Healthcare Access Risk
2024-12-19,Senegal,Ziguinchor,Dengue,47.2,47.198650100257275,2.345,17.211,-0.8,-0.816,-0.341,AI Anomaly Signal,17.211,Growth Rate
2023-03-01,Senegal,Ziguinchor,Diarrheal_Disease,37.6,37.625650100257275,0.756,12.186,-3.8,-0.816,-0.3,AI Anomaly Signal,12.186,Disease Severity
2023-03-02,Senegal,Ziguinchor,Diarrheal_Disease,35.8,35.777650100257276,2.5,8.586,-3.8,-0.816,-0.292,AI Anomaly Signal,8.586,Disease Severity
2023-04-10,Senegal,Ziguinchor,Diarrheal_Disease,43.6,43.55465010025728,1.344,17.336,-3.8,-0.816,-0.109,AI Anomaly Signal,17.336,Disease Severity
2023-04-11,Senegal,Ziguinchor,Diarrheal_Disease,40.7,40.73965010025728,3.922,11.936,-3.8,-0.816,-0.102,AI Anomaly Signal,11.936,Growth Rate
2023-04-15,Senegal,Ziguinchor,Diarrheal_Disease,50.1,50.08965010025727,11.315,13.786,-3.8,-0.816,0.005,AI Anomaly Signal,13.786,Growth Rate
2023-06-05,Senegal,Ziguinchor,Diarrheal_Disease,36.1,36.08665010025728,-0.553,11.836,-3.8,-0.816,-0.18,AI Anomaly Signal,11.836,Disease Severity
2023-08-06,Senegal,Ziguinchor,Diarrheal_Disease,40.4,40.408650100257276,1.62,14.086,-3.8,-0.816,-0.281,AI Anomaly Signal,14.086,Disease Severity
2023-10-01,Senegal,Ziguinchor,Diarrheal_Disease,38.8,38.77965010025728,-0.333,14.411,-3.8,-0.816,-0.282,AI Anomaly Signal,14.411,Disease Severity
2023-11-15,Senegal,Ziguinchor,Diarrheal_Disease,32.8,32.76665010025728,-0.094,8.136,-3.8,-0.816,-0.259,AI Anomaly Signal,8.136,Disease Severity
2023-12-05,Senegal,Ziguinchor,Diarrheal_Disease,44.2,44.238650100257274,1.903,17.436,-3.8,-0.816,-0.084,AI Anomaly Signal,17.436,Disease Severity
2023-12-06,Senegal,Ziguinchor,Diarrheal_Disease,38.3,38.296650100257274,3.252,10.186,-3.8,-0.816,-0.125,AI Anomaly Signal,10.186,Disease Severity
2024-02-14,Senegal,Ziguinchor,Diarrheal_Disease,31.8,31.808650100257278,-0.836,7.986,-3.8,-0.816,-0.325,AI Anomaly Signal,7.986,Disease Severity
2024-02-23,Senegal,Ziguinchor,Diarrheal_Disease,38.4,38.36265010025728,0.035,13.636,-3.8,-0.816,-0.292,AI Anomaly Signal,13.636,Disease Severity
2024-02-24,Senegal,Ziguinchor,Diarrheal_Disease,38.6,38.640650100257275,2.319,11.611,-3.8,-0.816,-0.273,AI Anomaly Signal,11.611,Disease Severity
2024-06-23,Senegal,Ziguinchor,Diarrheal_Disease,42.9,42.91265010025728,2.594,15.586,-3.8,-0.816,-0.251,AI Anomaly Signal,15.586,Disease Severity
2024-07-28,Senegal,Ziguinchor,Diarrheal_Disease,41.6,41.57765010025728,0.628,16.236,-3.8,-0.816,-0.27,AI Anomaly Signal,16.236,Disease Severity
2024-08-25,Senegal,Ziguinchor,Diarrheal_Disease,40.1,40.05665010025728,0.983,14.361,-3.8,-0.816,-0.271,AI Anomaly Signal,14.361,Disease Severity
2024-10-01,Senegal,Ziguinchor,Diarrheal_Disease,38.7,38.70365010025728,0.438,13.561,-3.8,-0.816,-0.279,AI Anomaly Signal,13.561,Disease Severity
2024-12-31,Senegal,Ziguinchor,Diarrheal_Disease,40.8,40.79065010025728,0.231,15.736,-3.8,-0.816,-0.16,AI Anomaly Signal,15.736,Disease Severity
2023-03-01,Senegal,Ziguinchor,Malaria,42.3,42.32165010025727,1.135,12.561,0.2,-0.816,-0.358,AI Anomaly Signal,12.561,Growth Rate
2023-03-04,Senegal,Ziguinchor,Malaria,47.5,47.503650100257275,8.462,10.411,0.2,-0.816,-0.353,AI Anomaly Signal,10.411,Growth Rate
2023-03-05,Senegal,Ziguinchor,Malaria,49.2,49.19465010025728,13.227,7.336,0.2,-0.816,-0.352,Growth Rate,13.227,AI Anomaly Signal
2023-04-17,Senegal,Ziguinchor,Malaria,43.0,43.03565010025728,0.812,13.586,0.2,-0.816,-0.346,AI Anomaly Signal,13.586,Healthcare Access Risk
